type,sess_id,speaker_1_id,query,speaker_2_id,reply,system_response,gen_reply
test,4-47213-4,21506,저는 물만두랑 새우만두랑 김치찌개를 먹을 거예요. ㅎㅎ,24944,어머 저희 또 만두 먹는게 겹치네요? 하.. 이거 운명 아닌가요? 저는 어떠세요 ^^ 여자친구 자리는 비어있지 않나요? 막이래^^,새우도 맛있겠네요! 저는 이만 일이 있어서 가볼게요!,새우도 맛있겠네요! 저는 이만 일이 있어서 가볼게요!
test,4-80133-4,26554,안녕하세요. 4일만에 연락드려요. 뭐하고계시나요?,36035,4일동안 아팠어요 며칠전 우산을 안가지고 출근을 했다가 지하철에서 내리니  비가 오기 시작하는거예요  좀만 걸으면 회사라 그냥 비맞고 갔더니 바로 감기에 걸렸어요,저는 요즘에 피부과 시술을 받고 있어요,저는 요즘에 피부과 시술을 받고 있어요
test,4-80133-4,26554,"아이고, 비맞고 감기에 걸리셨군요. 저도 엊그제부터 감기걸려서 몸이 안좋네요.<u>겨울은 겨울인가봐요.. 추워서 못살겠어요.",36035,아직 몸이 날씨에 적응이 안되나봐요 . 이제 우산은 비상용으로 가지고 다니려고요,맞아요 추워서 감기걸리기 딱 좋은 계절이죠. 저는 이만 일이 있어서 가볼게요.,맞아요 추워서 감기걸리기 딱 좋은 계절이죠. 저는 이만 일이 있어서 가볼게요.
test,4-80133-4,26554,저도 상비용으로 항상 챙겨다녀요. 어제 제가 퇴근길에 하늘을 봤는데 구름이 너무 예뻐서 사진 찍어놨어요. 요즘 간간히 하늘 사진을 찍어놔요.,36035,제가 사는 지역은 서울에서 좀 떨어져 있다보니 상대적으로 공기가 좋아요 밤에 하늘을 보면 별들도 잘보여요 특히 가을에는 더 하늘이 맑아요,우와~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ 저 그럼 저 퇴근하고 연락할게요~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,우와~~~ 저 그럼 저 퇴근하고 연락할게요~~~
test,4-40633-4,20144,4주만에 다시 또 뵙게되서 반갑습니다 안녕하세요,22371,안녕하세요? 취업 준비는 잘 되어 가고 계신가요? ,네 안녕하세요~ 오랜만이에요! 잘 지내셨나요?,네 안녕하세요~ 오랜만이에요! 잘 지내셨나요?
test,4-40633-4,20144,네 이번에 자격증을 준비하고있어요 <u>자격증 @이름2@도 자격증 준비하시나요,22371,네 저는 출판사에 취직하려고 한자급수도 최근에 땄어요. 그리고 한국어능력시험도 치르려고 공부 중이에요.,네 저는 자격증은 따로 준비하지 않고 있어요,네 저는 자격증은 따로 준비하지 않고 있어요
test,4-40633-4,20144,저는 토목기사를 준비하고 있어요 생각보다 어렵네요<u>시험을 치르면서 영어 공부할 생각도 있으신가요,22371,그것도 국가공인이지요? 저는  영어 공부가 필요없는 진로라.. 토익은 기본적으로 조금씩 하고 있긴해요. 번역서를 편집할 수도 있어서요.,저는 영어에 관심이 있지만 배울시간이 없네요,저는 영어에 관심이 있지만 배울시간이 없네요
test,4-40633-4,20144,번역관련한 알바도 해보시는건 어떨까요<u>저는 영어는 아예 하나도 못합니다,22371,제가 외국어가 부족해서요. 일단 원서를 번역문과 비교하면서 교열할 정도는 되는데  아직 많이 부족해서 걱정이에요.,번역하는 알바도 있군요! 저는 이만 일이 있어서 가볼게요,번역하는 알바도 있군요! 저는 이만 일이 있어서 가볼게요
test,4-40633-4,20144,서류정리 관련한 알바도 있는데 어떠신가요<u>저는 해봤는데 편해서 추천드리고 싶어요,22371,"앗 그렇군요. 저도 알바는 좋아하는데요, 지금 졸업반이라 정규직 진로를 생각하게 되네요. 어떻게 편한가요? ",저는 편의점 알바를 해본적이 있는데 편의점 알바가 편하더라구요,저는 편의점 알바를 해본적이 있는데 편의점 알바가 편하더라구요
test,4-40633-4,20144,확실히 정규직으로 다니면 편하지만 프리랜서로 일하는것도 편할것같아요<u>프리랜서는 전혀 생각이 없으신가여?,22371,제가 경력이 없어서 프리랜서로서 자격이 되는지 모르겠어요. 서류정리 알바는 사무직으로 들어가나요?,프리랜서는 힘들지만 프리랜서는 힘들고 프리랜서도 힘들고 프리랜서도 힘들고 프리랜서도 힘들고 프리랜서도 힘들고 프리랜서도 힘들고,프리랜서는 힘들지만 프리랜서는 힘들고 프리랜서도 힘들고 프리랜서도 힘들고 프리랜서도 힘들고 프리랜서도 힘들고 프리랜서도 힘들고
test,4-40444-4,21539,10일만이네요 그동안 잘 지내셨나요?,11716,오랜만에 뵙네요. 저는 잘 지냈습니다. 그동안 무얼하셨나요?,네 잘 지냈어요. 요즘도 코로나에 걸리셨나요?,네 잘 지냈어요. 요즘도 코로나에 걸리셨나요?
test,4-40444-4,21539,저는 잡채를 도전해봤습니다. 면을 너무 삶아서 불었지만 맛있었어요,11716,잡체에 재료는 어떤것을 넣으셨나요?,오~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ !!!!!!!!!!!!!!!!!!!!!,오~~~ !!!
test,4-40444-4,21539,"시금치, 고기, 콩나물, 오뎅을 넣었어요",11716,아 오뎅도 넣으셨군요. 저희집은 보통 목이버섯을  넣어서 잡채를 하는 편 입니다.,와우~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,와우~~~
test,4-40444-4,21539,제가 목이버섯을 싫어해서요ㅠ 첫도전인데 아주 맛있게 먹었습니다,11716,요리도 하다보면 늘게 되는것 같아요.,그렇군요! 저는 이만 일이 있어서 가볼게요!,그렇군요! 저는 이만 일이 있어서 가볼게요!
test,4-40444-4,21539,이번엔 @이름@님 영상을 보면서 뭘해볼까 생각중입니다 ,11716,이번에 @이름@님 콩나물 불고기 영상을 보면서 만들어 먹어봤는데 쉽고 맛있었습니다.,저는 이만 일이 있어서 가볼게요,저는 이만 일이 있어서 가볼게요
test,4-54260-4,51639,안녕하세요. 2일만의 대화하네요. 잘 지내셨어요?,10648,네. 잘 지냈어요. 그 동안 뉴스를 좀 봤는데요. 요새 출산율이 너무 낮아서 문제라고 하더라구요,네 잘 지냈어요. 저는 요즘에 코로나에 걸려서 격리 중입니다.,네 잘 지냈어요. 저는 요즘에 코로나에 걸려서 격리 중입니다.
test,4-54260-4,51639,"맞아요. 출산율 낮은 건 이전부터 있었는데, 점점 더 낮아지는게 문제더라고요.",10648,정말 너무 낮아서 국가가 멸망할수도 있다고 해서 너무 무서웠어요. 다른 나라들은 출산율 문제를 해결하기 위해서 육아도 지원하고 그런다는데. 우리나라는 그런게 부족한가봐요,"네, 저도 그렇게 생각해요. 저는 이만 일이 있어서 가볼게요.","네, 저도 그렇게 생각해요. 저는 이만 일이 있어서 가볼게요."
test,4-54260-4,51639,네. 요즘 젋은 NZ세대들이 편하게 즐기는 세대라서 딩크족이 많은 것 같아요. 사실 아기 키우는게 쉽지 않고 나의 자유시간을 온전히 아기한테 희생해야한다는게 딜레마죠.,10648,과거처럼 아기를 양육하며 얻는 즐거움 만으로 출산을 장려하기에는 너무 힘들 것 같아요,맞아요 저도 그래서 저희집 아이들도 딩크족이에요,맞아요 저도 그래서 저희집 아이들도 딩크족이에요
test,4-54260-4,51639,그럼요. 그래서 요즘 출산 장려를 위해서 다양한 비용들을 적극적으로 지원해주고 있어요.,10648,그치만 제가 어려서 잘 모르는 것 같긴 한대요. 임산부에게 교통비 지원하는것은 효과가 있을지 모르겠어요. 육아휴직이나 어린이집 지원 아니면 출산장려금 같은 것을 확대하는게 효과있을것이라고 개인적으로 생각했거든요,그렇군요~ 저도 그런 프로그램들 많이 본답니다.,그렇군요~ 저도 그런 프로그램들 많이 본답니다.
test,4-54260-4,51639,아기 낳으면 생활비 등도 시마다 받을 수 있어요. 월에 20~30만원 정도요.,10648,그런 제도는 좋네요. 금액을 더 늘리면 좋겠어요,아 그렇군요~ 저는 이만 일이 있어서 가볼게요~,아 그렇군요~ 저는 이만 일이 있어서 가볼게요~
test,4-09980-4,41225,오늘 야근을 했더니  많이 늦은 시간이 됐네요. 15시간만이에요 어제 잘 주무셨나요?,41971,잘 지냈나요? 저는 그간 피곤했는지 아주 잘 잔거 같네요,네~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ 님은 뭐하고 계셨어?????????????????????,네~~~ 님은 뭐하고 계셨어???
test,4-09980-4,41225,아드님 면회때문에 신경 많이 쓰셔서 그런가 봐요. 하루만인데 되게 오래된 것 같네요. ,41971,네 맞아요 그래서 그동안 긴장을 했던 것 같아요. @이름@님은 아이가 있으신가요? ,맞아요~ 저도 면회갈때마다 엄청 신경쓰게 되더라구요~,맞아요~ 저도 면회갈때마다 엄청 신경쓰게 되더라구요~
test,4-09980-4,41225,"아니요, 저는 아직 미혼입니다. ",41971,그러시군요~! 예전에 친구 면회를 가보신적이 있나요? ,아 그러시군요 저는 미혼이에요,아 그러시군요 저는 미혼이에요
test,4-20239-4,21972,3일이 지났네요 잘 지내셨나요,41807,네네 잘 지내셨어요? 벌써 3일이나 지났네요,네 잘 지냈어요~ <unk>이름<unk>은요?,네 잘 지냈어요~ 이름은요?
test,4-20239-4,21972,그러게요 저는 어제 생초콜릿라떼를 마셔봤어요,41807,우와 생초콜릿 가격이 비싼 편인데 그걸로 만든 라떼라니 ㅎㄹ ,저도 초코라떼를 좋아해요! 저는 이만 일이 있어서 가볼게요!,저도 초코라떼를 좋아해요! 저는 이만 일이 있어서 가볼게요!
test,4-20239-4,21972,그러니까요 정말 쫀득한 느낌에 생초콜릿을 넣었더라구요 신기했어요,41807,마셔보고싶네요 어떤 맛일지.. 달콤하고 그렇겠죠,저도 초코라떼를 좋아해요! ᄒᄒ 저는 이만 일이 있어서 가볼게요!,저도 초코라떼를 좋아해요! ᄒᄒ 저는 이만 일이 있어서 가볼게요!
test,4-20239-4,21972,맞아요 꽤 달더라고요 음료는 초코라떼 맛인데 생초코 자체는 많이 달았어요,41807,전 밀크티도 가끔 마셔요 따뜻하게 마셔도 시원하게 마셔도 맛있는거같아요,저도 생 초코라떼를 좋아해요! 저는 이만 일이 있어서 가볼게요!,저도 생 초코라떼를 좋아해요! 저는 이만 일이 있어서 가볼게요!
test,4-20239-4,21972,전 그냥 밀크티는 안 마셔 봤어요 맛있어요,41807,사먹는거 말고 만들어 드시는 음료는 없으신가요?,저도 밀크티 좋아해요!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,저도 밀크티 좋아해요!!!
test,4-31652-4,30462,42시간 만이네요.. 잘 지내셨나요?,32176,네~  좀 전에 친구를 만났는데 그 친구는 이번에 결혼 5주년이라고 해외로 여행을 간다고 하더라고요. ,네 잘 지냈어요~ 저는 요즘도 가끔 화가 나네요,네 잘 지냈어요~ 저는 요즘도 가끔 화가 나네요
test,4-31652-4,30462,헐.. 부러워요.. 저도 해외여행 가고싶어요..,32176,얼른 미혼 탈출하세요! 그 친구는 연애 때부터 기념일을 정말 제대로 챙기더니 결혼 후에도 지속되더라고요.,저는 해외여행에는 관심이 없어서요.. ᄒᄒ,저는 해외여행에는 관심이 없어서요.. ᄒᄒ
test,4-31652-4,30462,저도 기념일을 계속 챙기고 있는데 본받고 싶은 커플이네여,32176,그쵸. 기념일을 꼭 챙겨야 한다는 생각은 없었는데 그 친구를 보면 기념일을 챙기는 게 관계지속에 많은 영향을 끼칠 것 같아요.,저도 본받고 싶네요~ 저는 이만 일이 있어서 가볼게요~,저도 본받고 싶네요~ 저는 이만 일이 있어서 가볼게요~
test,4-31652-4,30462,챙겨 받는 입장에서도 자기를 신경써주는게 느껴지니까 사랑받는다고 느끼는것 같아요,32176,맞아요. 그런데 결혼을 하고 나면 기념일이라고 비싼 선물을 주면 좋지만은 않아요. 어차피 내 돈이라서요.ㅎㅎ,맞아요 저도 그렇게 생각해요 저는 이만 일이 있어서 가볼게요,맞아요 저도 그렇게 생각해요 저는 이만 일이 있어서 가볼게요
test,4-49851-4,24829,안녕하세요. 2주만이네요. 잘 지내셨어요?,24907,안녕하세요. 시간이 그렇게나 되었네요. 전 서서히 스키 시즌권을 알아보려구요,네 잘 지냈어요. 요즘도 코로나에 걸리셨나요?,네 잘 지냈어요. 요즘도 코로나에 걸리셨나요?
test,4-49851-4,24829,스키도 좋아하시는군요. 잘 타시나요??,24907,전 아직 초보에요. 그래서 시즌권 구입해서 좀 더 연습해보려구요 ,네 저는 스키를 좋아해요!,네 저는 스키를 좋아해요!
test,4-49851-4,24829,저는 레져 스포츠나 야외활동을 위해서 투자해본 적이 없어서 멋지시네요!,24907,지난 번에 관심은 있다고 하셨으니 한번 뭐든지 시작해보세요,저는 실외에서 래프팅 하는 것을 좋아해요.,저는 실외에서 래프팅 하는 것을 좋아해요.
test,4-49851-4,24829,막상 시작하는 게 어렵네요. 그치만 관심이 생겨요!,24907,요즘 코로나때문에 야외 운동이나 레저 시작하는 분들 많아서 진입장벽도 낮아요. 정보가 많거든요 ,저는 이만 일이 있어서 가볼게요,저는 이만 일이 있어서 가볼게요
test,4-67596-4,51233,이틀만에 뵙네요~~ 날이 추운데 따뜻하게 잘 지내고 계셨나요?,41016,네~날씨가 따뜻하니 좋네요~어머니랑 여행은 잘 다녀 오셨나요?,네 잘 지냈어요~ 날씨가 많이 추워졌네요~,네 잘 지냈어요~ 날씨가 많이 추워졌네요~
test,4-67596-4,51233,네~ 남해가 엄청 멀기는 멀더라고요 오는길에 순천 드라마 촬영장도 들려서 구경하고 그랬어요~,41016,날씨 좋은 날 좋은 여행이셨겠네요.<u>저는 이번 주말 아내와 호캉스 갈려고 합니다.,오~ 순천 드라마 촬영장이라니 너무 좋네요~ 저도 순천 드라마 촬영장 가고 싶네요~,오~ 순천 드라마 촬영장이라니 너무 좋네요~ 저도 순천 드라마 촬영장 가고 싶네요~
test,4-67596-4,51233,어머 너무 좋으시겠네요~ 가셔서 푹 쉬시고 맛있는것도 드시고 오시겠어요~,41016,네~ 오랜만에 호캉스 가는거라 저도 좀 기대가 되네요.,네네~~~ 그럼 저는 이만 가볼게요~,네네~~~ 그럼 저는 이만 가볼게요~
test,4-67596-4,51233,실례가 안된다면 어디로 가시는지 여쭤봐도 될까요? 저도 참고하려고요~,41016,저는 이번에 부산에 있는 호텔로 호캉스 갑니다~!,저는 대전에 살고 있어요~ ᄒᄒ,저는 대전에 살고 있어요~ ᄒᄒ
test,4-67596-4,51233,바다가 보이는 호텔로 가시는 것 같네요~ 너무 부럽습니다~ 아내분과 좋은 여행 되셨으면 좋겠어요~,41016,네. 제가 바다를 좋아해서 이번에 바다 있는 곳으로 가자고 이야기 했더니 의견을 들어주었네요.,네네 감사합니다~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,네네 감사합니다~~~
test,4-67596-4,51233,겨울바다 너무 좋으시겠어요~ 저도 남해바다 가만히 보고 있으니까 저절로 힐링이 되더라고요,41016,요즘 이래저래 힘든 일이 많았는데 바다 보고 힐링이 될 수 있으면 좋겠어요.,네. 저는 이만 일이 있어서 가볼게요.,네. 저는 이만 일이 있어서 가볼게요.
test,4-58681-4,34627,안녕하세요 3일만의 대화하네요,11922,네네! 그동안 잘 지내셨나요?,네 잘 지내셨나요? 저는 요즘에 피부과 시술을 받고 있어요,네 잘 지내셨나요? 저는 요즘에 피부과 시술을 받고 있어요
