type,sess_id,speaker_1_id,speaker_2_id,query,reply,n_turn,system_response,gen_reply
test,4-40903-4,20370.0,22697.0,23시간이 지났네요~ 저녁은 드셨나요?<unused1>네. 오늘은 새벽 배송으로 구매한 밀키트 요리였답니다.,요즘은 밀키트도 있고 잘되어있어서 요리하기도 편해진것 같더라고요~ ,4.0,"['', '', '']","['', '', '']"
test,4-63405-4,20370.0,22697.0,안녕하세요! 20시간만이죠? 데이트는 잘 하셨어요??<unused1>네~! 그날 너무 취해서 결국 한 방에서 같이 보내게 됐었거든요.,그렇군요. 그분과는 관계가 진전이 있었나요??,4.0,"['', '', '']","['', '', '']"
test,4-57200-4,20370.0,22697.0,3일만이네요~ 잘 지내셨나요?<unused1>네 잘지냈어요!3일동안 뭐하고지냈어요?,3일만이네요~ 잘 지내셨나요?,4.0,"['', '', '']","['', '', '']"
test,4-52874-4,20370.0,22697.0,6일동안 잘 지내셨나요 ?날씨가 추워져서 집에만 있었네요<unused1>오늘은 날씨가 좋아 무엇을 해야 할지 고민입니다. 좋은 생각 없을 까요.?<unused1>요즘 예쁜까페들이 많아서 가기 좋은것같아요.거기서 책 보는것도 좋구요.요즘 만화까페도 생기던데 가보셨나요?<unused1>어릴때 만화방은 가봤습니다. 요즘은 만화까페 군요. 만화까페는 어떻게 생겼나요..?<unused1>만화책 자유롭게 볼수있고 먹거리도 많답니다.아이들이 좋아하고 저도 오랜만에 재밌더라구요<unused1>옛날 만화방에 비해 많이 변했네요. 옛날 만화 방에는 사발면도 팔았습니다.<unused1>지금은 라면도있고 볶음밥도있고 종류가많아요.주말에 또 가고싶네요.혹시 주말계획있으신가요?<unused1>옛날이랑 비슷 하네요.. 입장하면 모든 만화 다 읽을 수 있나요.?,네.맞아요.시간당 계산만하면 되요.주말에있으면 시간이 금방가긴하더라구요.,4.0,"['신적 있으신가요</s>', '신적 있으세요</s><pad>', '신 적 있으신가요</s>']","['신적 있으신가요<s>', '신적 있으세요<s>', '신 적 있으신가요<s>']"
test,4-60665-4,20370.0,22697.0,벌써 36시간이나 지났네요. 주말엔 또 캠핑을 다녀 오셨나요?<unused1>벌써 시간이 빠르네요. 이번주는 캠핑으로 깊은 산속으로 한번 다녀왔어요,벌써 36시간이나 지났네요. 주말엔 또 캠핑을 다녀 오셨나요?,4.0,"['', '', '']","['', '', '']"
test,4-17384-4,20370.0,22697.0,안녕하세요 26 시간 만에 대화네요 식사 하셨나요?<unused1>네 안녕하세요 저는 오늘 중국요리를 먹었어요 @이름@님은요?<unused1>네 저는 분식을 먹었어요 영어 공부를 계속 하니깐 성적이 오르는 것 같아요 <unused1>어학공부를 하시나요~?자격증?<unused1>네 영어 자격증 공부를 하고 있어요  그래서 성적이 신경쓰이네요 <unused1>멋지세요 어떤 목적으로 공부하시는건가요,영어 회화를 유창하게 하기 위해서요 아무래도 시험을 봐야디 성적을 보고 자극을 받더라구요,4.0,"['', '', '']","['', '', '']"
test,4-62019-4,20370.0,22697.0,5주일만에 대화를 다시 나누네요 ㅎㅎ 오래간만입니다<unused1>반가워요. 시간 정말 빠르게 지나가네요. 뭐하고 지내나요?,저는 여행을 좀 가보고 싶어서 알아보고 있었어요! 일본은 다녀오셨나요?,4.0,"['', '', '']","['', '', '']"
test,4-14518-4,20370.0,22697.0,"어제 대화가 갑자기 끊켜서 다시 연락드려요~ 요즘 일거리가 줄어들었다고 하는데 it업계 일자리는 늘어나는것같아요<unused1>맞아요. 저도 it 업계 쪽으로 갈 걸 그랬나봐요..<unused1>특히 코로나 시국이후로 확연히  발전한게 느껴져요,,!세관일하시는 거는 코로나 이후와 전으로 달라진게 있나요?<unused1>아무래도 코로나로 사람들이 해외여행을 가지 않다보니 업무가 달라졌죠.",맞아요~저는 학생이라 수업을 비대면으로 듣는 게 많아졌는데 그래서 밖에 나갈일이 많이 없어졌어요,4.0,"['', '', '']","['', '', '']"
test,4-18675-4,20370.0,22697.0,벌써 5주나 지났네요~~ 잘 지내셨나요?<unused1>벌써 그렇게 되었나요? 저는 커피 자격증 따고 신나 하던 중이예요 하하 학원은 가셨나요?<unused1>네네 우선 상담만 받았고 아마 다음주 월요일부터 갈 것 같아요!!<unused1>그러시군요~ 저는 벌벌 떨면서 시험을 봐서 떨어질줄 알았는데 다행히 붙었어요 하하 그래서 그런지 요즘 먹는 커피가 더 맛있게 느껴져요!!<unused1>와 벌써 시험까지 보셨군요!! 저도 빨리 수업 듣고 싶네요.<unused1>수업들으시면 새로운 커피도 많이 맛보게 되실 거예요~ 저는 요즘 아포가토에 푹 빠져있어요 하하<unused1>아이스크림을 넣어서 만드는 커피 말씀하시는거죠?<unused1>맞아요! 에스프레소를 못마셨는데 이렇게 먹으니 달콤하고 맛있더라고요! ,맞아요 에스프레소 못 먹는 사람한테 좋은 방법이겠어요. 학원에서 정말 많은 걸 배우시네요!,4.0,"['커피 한잔씩 마셔야겠어요.</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>', '커피 한잔씩 마셨으면 좋겠어요.</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>', '커피 한잔씩 마셔야겠어요. 시험 끝나면 바로 마실 수 있는 음료나 음료 있으세요</s>']","['커피 한잔씩 마셔야겠어요.<s>', '커피 한잔씩 마셨으면 좋겠어요.<s>', '커피 한잔씩 마셔야겠어요. 시험 끝나면 바로 마실 수 있는 음료나 음료 있으세요<s>']"
test,4-48339-4,20370.0,22697.0,6주만이네요 그동안 잘지내셨어요? 님은 하시는 운동이있으신가요?<unused1>저는 스쿼시를 가끔 하는데 이번주는 게을러서 못갔네요 ㅠ,스쿼시는 계절에 상관없이 그래도 실내에서 즐길 수 있는 운동이라 꾸준히 하실수 있어 좋네요 ,4.0,"['', '', '']","['', '', '']"
test,4-09383-4,20370.0,22697.0,안녕하세요 하루만에 다시 인사하네요! 별 일 없으셨죠? 하하<unused1>안녕하세요. 지난밤 좋은꿈 꾸셨나요?,네 어제는 다큐 보고 잠들어서 꿀잠 잤습니다^^ 혹시 만화도 보시나요? 저는 즐겨보는 편이에요.,4.0,"['', '', '']","['', '', '']"
test,4-14108-4,20370.0,22697.0,하루가 흘렀네요. 어제와 오늘의 기온차가 많이 나네요. 환절기라 옷 입기가 애매해요~<unused1>안녕하세요. 하루동안 잘 지내셨나요? 저는 환절기라 어머니께 옷을 선물해드렸어요,어떤 선물을 하셨어요? 저도 어머니 생신이 다가오는데 어떤 선물을 살까 고민중입니다,4.0,"['', '', '']","['', '', '']"
test,4-56381-4,20370.0,22697.0,일주일 만에 다시 연락 드리네요. 그 동안 별 일 없으셨죠?<unused1>시간이 빠르네요. 네 잘 지냈어요 이번주말에 드디어 가족여행을 가요<unused1>오 드디어 가시는군요. 그럼 숙소랑 비행기 말고 다른 여행 계획도 다 끝내셨나요?<unused1> 맛집 까지 다 정했어요. 거의 먹으러 다니다 보면 끝날것 같아요.<unused1>그렇군요! 제주도에는 어떤 게 맛있나요? 저도 몇 군데 추천 좀 해주세요!<unused1> 저희가족이 먹는거에 진심이라서요 흑돼지랑 고기국수 회는 꼭 먹어야죠,정말 제주도에 맛있는 집이 많다고 들었어요! 저야 딸기만 아니면 뭐든지 다 좋죠! 저도 나중에 꼭 제주도로 가족 여행 가보고 싶네요!,4.0,"['. 저희 가족은 여행을 계획할 때 가장 설레던 때는 가족 여행을 떠나고 나서는 것을 좋아하거든요.</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>', '. 저희 가족은 여행을 계획할 때 가장 설레던 때는 가족 여행을 떠나고 나서는 것을 좋아하거든요. </s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>', '. 저희 가족은 여행을 계획할 때 가장 설레던 때는 가족 여행을 떠나고 나서는 것을 좋아하거든요. <unk>이름<unk>님도 가족 여행에 관심이 있으신가요</s>']","['. 저희 가족은 여행을 계획할 때 가장 설레던 때는 가족 여행을 떠나고 나서는 것을 좋아하거든요.<s>', '. 저희 가족은 여행을 계획할 때 가장 설레던 때는 가족 여행을 떠나고 나서는 것을 좋아하거든요. <s>', '. 저희 가족은 여행을 계획할 때 가장 설레던 때는 가족 여행을 떠나고 나서는 것을 좋아하거든요. 이름님도 가족 여행에 관심이 있으신가요<s>']"
test,4-16030-4,20370.0,22697.0,5주만에 뵙네요 잘지내셨을까요?<unused1>네. 잘 지내셨나요?  그사이에 친구랑 여행 다녀왔어요<u>멀리는 못가고 단풍철이라 오대산 다녀왔어요,이동수단을 어떤 걸 이용하셨을까요?,4.0,"['', '', '']","['', '', '']"
test,4-11420-4,20370.0,22697.0,3일만에 뵙네요. 그 동안 잘 계셨나요?<unused1>오랜만이네요. 전 요즘 그럭저럭 지냈어요. 친구가 맡겨두던 강아지를 데려가서 좀 쓸쓸하네요.<u>3일동안 어떤 일을 하며 지내셨나요?<unused1>저런... 너무 외로울 것 같아요. 저는 그 동안 애견미용 영상을 많이 봤어요<unused1>독학에 여전히 열심히 이시네요! 저도 그런 꾸준함이 부럽습니다.<u>애견 미용에 관한 새로운 정보가 좀 있던가요?<unused1>네! 새로운 정보가 많았어요. 요즘은 아로마테라피도 함께하더라구요. 그래야 안정적으로 미용을 받을 수 있다고 하네요<unused1>우와 아로마테라피는 사람만 받는 줄 알았는데 강아지들도 마음 진정 효과가 있나보네요? 너무 신기해요.<unused1>네 저도 몰랐는데 아로마테라피로 아이들 마음을 안정시킨 후 미용을 하면 훨씬 좋은 컨디션에서 할 수 있다고해요. 모르는 사람 손에 맡겨지는 스트레스가 꽤 큰가봐요<unused1>그렇죠. 그래서 저희처럼 물리는 사람들도 꽤 있는 듯해요. 요즘은 안전한 미용을 위해서 공중에 고정시켜서 못 움직이게 하는 지지대도 판다고 하더라고요. ,네 맞아요. 그래서 가끔은 미용이란게 사람 욕심인가? 싶은 생각은 들더가루요,4.0,"['관련해서 알아보고 있어요</s><pad>', '관련해서 많은 정보를 모으고 있어요</s>', '관련해서 알아보고 있어요.</s><pad>']","['관련해서 알아보고 있어요<s>', '관련해서 많은 정보를 모으고 있어요<s>', '관련해서 알아보고 있어요.<s>']"
test,4-06108-4,20370.0,22697.0,안녕하세요! 벌써 한달하고 일주일이 지났네요! 잘지내셨나요?<unused1>시간 진짜 빨리 가네요. 그동안 잘 지내셨죠?,안녕하세요! 벌써 한달하고 일주일이 지났네요! 잘지내셨나요?,4.0,"['', '', '']","['', '', '']"
test,4-22897-4,20370.0,22697.0,"어제는 잘 주무셨나요? 어제대화가 저는 너무 좋았어요<unused1>네, 잘 일어나서 바로 아침을 먹었네요~<u>이번 주말에 남편이랑 등산할 예정이에요!<unused1>와 가을날씨도 좋고 단풍이 너무 좋을거 같아요. 부부등반도 많이 들하시던데 보기좋더라구요<unused1>네, @이름@님은 이번 주말에 남편분과 뭐하나요?",저는 신랑과 아이들을 데리고 사천 에어쇼를 보고왔어요. 아이들도 좋아하고 너무 멋지더라구요,4.0,"['', '', '']","['', '', '']"
test,4-07586-4,20370.0,22697.0,오랜만이네요 6일만인가요? 잘지내셨는지<unused1>네. 6일 동안 별일 없으셨죠?<u>별일 없으셨죠?저는 잘지냈답니다.<unused1>네 저는 여행을 떠나보려고 계획을 세우는 중 이었어요<unused1>네. 그랬었죠. 어디 가실지 정하셨나요?,아직 정하지 못했는데 해외로 가볼까해요,4.0,"['', '', '']","['', '', '']"
test,4-18550-4,20370.0,22697.0,"일주일만이네요.. 날이 추운데 잘 지내셨나요?<unused1>네 날씨가 많이쌀쌀해졌네요 잘 지내셨나요?<unused1>네, 지금 방금 연예뉴스에서 @이름@이 이미 결혼했다는 기사를 봤네요.. 보셨어요?<unused1>아 맞아요 이미 혼인신고는 했다고 저도 연예뉴스기사 봤어요<unused1>결혼식을 하지 않았다고 하네요. 했으면 엄청난 화제였을 텐데요<unused1>그러게요 코로나때문에 안했다고 하더라구요<unused1>그렇군요. 가끔 연예인들 뉴스 보면 재미있기도 하지만 위화감도 느껴져요. 사는 모습이 너무 달라서요.<unused1>그쵸 다른세계 사람들 같기도 해요 뉴스만봐도 전쟁뉴스봐도 다른세상 얘기같아요","열심히 일 해서 버는 것이겠지만 돈도 잘 벌고 또 그들이 사는 집 보면 굉장해서놀랍구요. 특히 가끔 건물 산 얘기, 판 얘기들 뉴스보면 참 마음이 그렇더라고요.",4.0,"['들더라고요</s><pad>', '들더라고요.</s><pad>', '들더라고요 </s>']","['들더라고요<s>', '들더라고요.<s>', '들더라고요 <s>']"
test,4-59669-4,20370.0,22697.0,하루하고도 반나절 만이네요. 잘 지내셨나요?<unused1>저는 잘지냈어요~ 요즘 피티 받는데 재밌네요 ㅎㅎ,하루하고도 반나절 만이네요. 잘 지내셨나요?,4.0,"['', '', '']","['', '', '']"
test,4-64384-4,20370.0,22697.0,요즘 날라오는 미사일 구경하느라 뉴스에 신경쓰느라 잠시 대화가 뜸 했죠? 벌써 2일이나 됐어요 ㅎㅎ<unused1>2일만의 대화입니다. 요즘 북에서 자꾸 미사일이 날아와서 심난하네요. 막을수 있는 방법은 없을까요,요즘 날라오는 미사일 구경하느라 뉴스에 신경쓰느라 잠시 대화가 뜸 했죠? 벌써 2일이나 됐어요 ㅎㅎ,4.0,"['', '', '']","['', '', '']"
test,4-71092-4,20370.0,22697.0,"정말 오랜만입니다~ 9일이나 지났네요. 프로폴리스는 배송 받아서 잘 드시고 있으신가요?<unused1>안녕하세요. 네네 덕분에 배송받아 잘 먹고 있습니다. 약간 말랑말랑한 식감이더라고요.<unused1>맞아요 냄새도 살짝 이상하죠ㅋㅋ 혹시 하루에 영양제 몇가지 먹으시나요?<unused1>하루에 4개 종류 섭취하고 있어요. 님은요?<unused1>저는 8가지정도 먹어요. 그런데 너무 많이 먹으면 간에 무리가 간다는 뉴스를 봐서 줄여야하는지 고민입니다..<unused1>어머나 그런 뉴스도 있나요? 뉴스에 나오는 말이라고 모두 신뢰할 수는 없으니 의사선생님께도 여쭤보세요.<unused1>아 그렇네요! 다음에 병원에 방문해서 물어봐야겠어요. C님은 물 먼저 마시고 영양제 먹으시나요, 아니면 영양제 먼저 먹고 물 마시나요?<unused1>음 영양제에 따라 다른데요. 비타민C는 물을 조금 머금은 상태로 분말을 섭취해야 덜 셔서 물 먼저 먹어요.",저는 혀에 약의 쓴맛들이 느껴지는게 싫어서 모두 물을 먼저 마시고 영양제를 먹어요. ,4.0,"['보니 간에 문제가 있다고 하더라구요.</s><pad>', '보니 간에 문제가 있다고 하더라구요</s><pad>', '보니 간에 문제가 있다고 하더라구요..</s>']","['보니 간에 문제가 있다고 하더라구요.<s>', '보니 간에 문제가 있다고 하더라구요<s>', '보니 간에 문제가 있다고 하더라구요..<s>']"
test,4-37808-4,20370.0,22697.0,안녕하세요 25시간이 지낫네요 드디어 주말이에요<unused1>네 주말 제일 좋아요 그런데 주말에 일기예보에서 비온다고 그랬죠 ㅠㅠ?<unused1>네 그래도 예보는 자꾸 바뀌니까 계속 확인해야할것같아요 얼른 비와함께 미세먼지가 씻겨져 갔으면 좋겠네요<unused1>저희 지역에는 5시에 비 온다고 했는데 더 일찍 오려나봐요. <unused1>제가 사는 곳은 밤에 좀 많이 온다고 하더라구요 집에 간 뒤에 비가 오면 좋겠어요<unused1>그래야겠네요 운전도 조심하시구요.. 저는 요즘 해외여행을 너무 가고 싶어요<unused1>가실계획 있으신가요? 저는 요즘 추워져서 그런지 동남아에 가고싶네요<unused1>아 동남아 너무 좋죠. 저는 홍콩 다시 가고 싶어요 몇년전 홍콩 갔을때 일기예보에 분명 날씨가 좋았거든요 근데 여행 내내 비가와서 제대로 못돌아 다녔어요 ㅠ,안타깝네요 해외도 일기예보가 안맞을때가 많더라구요ㅠㅠ<u>여행은 날씨가 엄청 큰 영향을 미치는데요ㅠㅜ,4.0,"['운전하는것을 좋아하는데 운전은 안하거든요</s><pad><pad><pad><pad><pad>', '운전하는것을 좋아하는데 운전은 안좋아해서요</s><pad><pad><pad><pad>', '운전하는것을 좋아하는데 운전은 안좋아해서 운전을 잘 못해요</s>']","['운전하는것을 좋아하는데 운전은 안하거든요<s>', '운전하는것을 좋아하는데 운전은 안좋아해서요<s>', '운전하는것을 좋아하는데 운전은 안좋아해서 운전을 잘 못해요<s>']"
